date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:44:05	23085/23085	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:44:01%20+0000	http://old.nordicosenadopcion.com/node/680	old.nordicosenadopcion.com/node/680.html	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:09	160090/160090	---M--	200	added ('OK')	text/html	etag:%224e6c84f3=2715a%22	http://old.nordicosenadopcion.com/sites/default/files/IMG_2316.JPG	old.nordicosenadopcion.com/sites/default/files/IMG_2316.html	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:11	130387/130387	---M--	200	added ('OK')	image/jpeg	etag:%224e6e62f4=1fd53%22	http://old.nordicosenadopcion.com/sites/default/files/330427_167789096633687_100002077921197_340846_819794891_o.jpg	old.nordicosenadopcion.com/sites/default/files/330427_167789096633687_100002077921197_340846_819794891_o.jpg	(from http://old.nordicosenadopcion.com/anuncio/682)
16:44:11	9195/9195	---M--	200	added ('OK')	text/html	etag:%224e6c8699=23eb%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/IMG_2316.JPG	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/IMG_2316.html	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:13	149952/149952	---M--	200	added ('OK')	text/html	etag:%224e6c8636=249c0%22	http://old.nordicosenadopcion.com/sites/default/files/IMG_2318.JPG	old.nordicosenadopcion.com/sites/default/files/IMG_2318.html	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:15	8428/8428	---M--	200	added ('OK')	text/html	etag:%224e6c8699=20ec%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/IMG_2318.JPG	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/IMG_2318.html	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:19	23648/23648	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:44:15%20+0000	http://old.nordicosenadopcion.com/node/677	old.nordicosenadopcion.com/node/677.html	(from http://old.nordicosenadopcion.com/anuncio/677)
16:44:24	6313/6313	---M--	200	added ('OK')	image/jpeg	etag:%224e665682=18a9%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/339729_244551915587979_105790949464077_685432_1275042_o.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/339729_244551915587979_105790949464077_685432_1275042_o.jpg	(from http://old.nordicosenadopcion.com/anuncio/677)
16:44:27	27067/27067	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:44:24%20+0000	http://old.nordicosenadopcion.com/node/676	old.nordicosenadopcion.com/node/676.html	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:29	54054/54054	---M--	200	added ('OK')	image/jpeg	etag:%224e665614=d326%22	http://old.nordicosenadopcion.com/sites/default/files/320980_244551885587982_105790949464077_685431_2359853_n.jpg	old.nordicosenadopcion.com/sites/default/files/320980_244551885587982_105790949464077_685431_2359853_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/677)
16:44:31	51049/51049	---M--	200	added ('OK')	image/jpeg	etag:%224e66561d=c769%22	http://old.nordicosenadopcion.com/sites/default/files/339729_244551915587979_105790949464077_685432_1275042_o.jpg	old.nordicosenadopcion.com/sites/default/files/339729_244551915587979_105790949464077_685432_1275042_o.jpg	(from http://old.nordicosenadopcion.com/anuncio/677)
16:44:35	7674/7674	---M--	200	added ('OK')	image/jpeg	etag:%224e65f61b=1dfa%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155115.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155115.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:35	28844/28844	---M--	200	added ('OK')	image/jpeg	etag:%224e65f415=70ac%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155135.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155135.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:37	31617/31617	---M--	200	added ('OK')	image/jpeg	etag:%224e65f41b=7b81%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155115.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155115.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:41	6364/6364	---M--	200	added ('OK')	image/jpeg	etag:%224e65f61b=18dc%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155126.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155126.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:43	24199/24199	---M--	200	added ('OK')	image/jpeg	etag:%224e65f41f=5e87%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155126.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155126.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:45	7457/7457	---M--	200	added ('OK')	image/jpeg	etag:%224e65f61b=1d21%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155150.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155150.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:49	7679/7679	---M--	200	added ('OK')	image/jpeg	etag:%224e65f61b=1dff%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155159.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155159.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:49	40423/40423	---M--	200	added ('OK')	image/jpeg	etag:%224e65f426=9de7%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155150.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155150.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:49	298318/298318	---M--	200	added ('OK')	image/jpeg	etag:%224e6c844a=48d4e%22	http://old.nordicosenadopcion.com/sites/default/files/Foto0150.jpg	old.nordicosenadopcion.com/sites/default/files/Foto0150.jpg	(from http://old.nordicosenadopcion.com/anuncio/680)
16:44:51	32274/32274	---M--	200	added ('OK')	image/jpeg	etag:%224e65f42b=7e12%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155159.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155159.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:53	27183/27183	---M--	200	added ('OK')	image/jpeg	etag:%224e65f436=6a2f%22	http://old.nordicosenadopcion.com/sites/default/files/a_7181315155169.jpg	old.nordicosenadopcion.com/sites/default/files/a_7181315155169.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:53	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%224e65f61b=1b74%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155169.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_7181315155169.jpg	(from http://old.nordicosenadopcion.com/anuncio/676)
16:44:54	22970/22970	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:44:53%20+0000	http://old.nordicosenadopcion.com/node/675	old.nordicosenadopcion.com/node/675.html	(from http://old.nordicosenadopcion.com/anuncio/675)
16:44:57	24209/24209	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:44:55%20+0000	http://old.nordicosenadopcion.com/node/674	old.nordicosenadopcion.com/node/674.html	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:03	8499/8499	---M--	200	added ('OK')	image/jpeg	etag:%224e65f07c=2133%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20II.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20II.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:18	101215/101215	---M--	200	added ('OK')	image/jpeg	etag:%224e65ef87=18b5f%22	http://old.nordicosenadopcion.com/sites/default/files/duque%20II.jpg	old.nordicosenadopcion.com/sites/default/files/duque%20II.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:23	9379/9379	---M--	200	added ('OK')	image/jpeg	etag:%224e65f07c=24a3%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20III.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20III.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:27	119735/119735	---M--	200	added ('OK')	image/jpeg	etag:%224e65ef98=1d3b7%22	http://old.nordicosenadopcion.com/sites/default/files/duque%20III.jpg	old.nordicosenadopcion.com/sites/default/files/duque%20III.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:30	6297/6297	---M--	200	added ('OK')	image/jpeg	etag:%224e65f07c=1899%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20IV.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/duque%20IV.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:35	196567/196567	---M--	200	added ('OK')	image/jpeg	etag:%224e65ef81=2ffd7%22	http://old.nordicosenadopcion.com/sites/default/files/duque%20I.jpg	old.nordicosenadopcion.com/sites/default/files/duque%20I.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:36	26718/26718	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:45:30%20+0000	http://old.nordicosenadopcion.com/node/669	old.nordicosenadopcion.com/node/669.html	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:44	105060/105060	---M--	200	added ('OK')	image/jpeg	etag:%224e65ef9f=19a64%22	http://old.nordicosenadopcion.com/sites/default/files/duque%20IV.jpg	old.nordicosenadopcion.com/sites/default/files/duque%20IV.jpg	(from http://old.nordicosenadopcion.com/anuncio/674)
16:45:47	51522/51522	---M--	200	added ('OK')	image/jpeg	etag:%224e6367d3=c942%22	http://old.nordicosenadopcion.com/sites/default/files/301639_211337142252758_100001294203603_509384_7375200_n.jpg	old.nordicosenadopcion.com/sites/default/files/301639_211337142252758_100001294203603_509384_7375200_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:48	6974/6974	---M--	200	added ('OK')	image/jpeg	etag:%224e6368a8=1b3e%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/301639_211337142252758_100001294203603_509384_7375200_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/301639_211337142252758_100001294203603_509384_7375200_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:48	63342/63342	---M--	200	added ('OK')	image/jpeg	etag:%224e6367b7=f76e%22	http://old.nordicosenadopcion.com/sites/default/files/320012_211337012252771_100001294203603_509378_6155214_n.jpg	old.nordicosenadopcion.com/sites/default/files/320012_211337012252771_100001294203603_509378_6155214_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:51	6467/6467	---M--	200	added ('OK')	image/jpeg	etag:%224e6368a8=1943%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/303675_211337048919434_100001294203603_509380_3279766_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/303675_211337048919434_100001294203603_509380_3279766_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:54	7351/7351	---M--	200	added ('OK')	image/jpeg	etag:%224e6368a8=1cb7%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/310301_211337025586103_100001294203603_509379_1722110_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/310301_211337025586103_100001294203603_509379_1722110_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:56	49801/49801	---M--	200	added ('OK')	image/jpeg	etag:%224e6367da=c289%22	http://old.nordicosenadopcion.com/sites/default/files/303675_211337048919434_100001294203603_509380_3279766_n.jpg	old.nordicosenadopcion.com/sites/default/files/303675_211337048919434_100001294203603_509380_3279766_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:45:59	6967/6967	---M--	200	added ('OK')	image/jpeg	etag:%224e6368a8=1b37%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/310835_211336985586107_100001294203603_509377_7516957_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/310835_211336985586107_100001294203603_509377_7516957_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:46:01	67075/67075	---M--	200	added ('OK')	image/jpeg	etag:%224e6367e0=10603%22	http://old.nordicosenadopcion.com/sites/default/files/310301_211337025586103_100001294203603_509379_1722110_n.jpg	old.nordicosenadopcion.com/sites/default/files/310301_211337025586103_100001294203603_509379_1722110_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:46:05	62454/62454	---M--	200	added ('OK')	image/jpeg	etag:%224e6367eb=f3f6%22	http://old.nordicosenadopcion.com/sites/default/files/310835_211336985586107_100001294203603_509377_7516957_n.jpg	old.nordicosenadopcion.com/sites/default/files/310835_211336985586107_100001294203603_509377_7516957_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/669)
16:46:05	26732/26732	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:45:59%20+0000	http://old.nordicosenadopcion.com/comment/835	old.nordicosenadopcion.com/comment/835.html	(from http://old.nordicosenadopcion.com/anuncio/669)
16:46:05	20143/20143	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:01%20+0000	http://old.nordicosenadopcion.com/comment/reply/669/835	old.nordicosenadopcion.com/comment/reply/669/835.html	(from http://old.nordicosenadopcion.com/anuncio/669)
16:46:09	23134/23134	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:05%20+0000	http://old.nordicosenadopcion.com/node/668	old.nordicosenadopcion.com/node/668.html	(from http://old.nordicosenadopcion.com/anuncio/668)
16:46:13	25196/25196	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:09%20+0000	http://old.nordicosenadopcion.com/anuncio/622	old.nordicosenadopcion.com/anuncio/622.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:15	8658/8658	---M--	200	added ('OK')	image/jpeg	etag:%224e3c00c3=21d2%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/283187_267695613245085_176528105695170_1284200_4864682_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/283187_267695613245085_176528105695170_1284200_4864682_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:19	7424/7424	---M--	200	added ('OK')	image/jpeg	etag:%224e3bff84=1d00%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/184141_267695659911747_176528105695170_1284202_5246253_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/184141_267695659911747_176528105695170_1284202_5246253_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:19	23696/23696	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:13%20+0000	http://old.nordicosenadopcion.com/anuncio/620	old.nordicosenadopcion.com/anuncio/620.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:23	82822/82822	---M--	200	added ('OK')	image/jpeg	etag:%224e5f9718=14386%22	http://old.nordicosenadopcion.com/sites/default/files/alaska%20malamuten%20(1).jpg	old.nordicosenadopcion.com/sites/default/files/alaska%20malamuten%20(1).jpg	(from http://old.nordicosenadopcion.com/anuncio/668)
16:46:23	13362/13362	---M--	200	added ('OK')	image/jpeg	etag:%224e3bfdfd=3432%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/254712_267699426578037_176528105695170_1284208_3903274_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/254712_267699426578037_176528105695170_1284208_3903274_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:23	23905/23905	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:19%20+0000	http://old.nordicosenadopcion.com/anuncio/618	old.nordicosenadopcion.com/anuncio/618.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:27	24802/24802	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:23%20+0000	http://old.nordicosenadopcion.com/anuncio/617	old.nordicosenadopcion.com/anuncio/617.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:29	9260/9260	---M--	200	added ('OK')	image/jpeg	etag:%224e3bfd54=242c%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/254772_267699449911368_176528105695170_1284209_3206693_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/254772_267699449911368_176528105695170_1284209_3206693_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:33	10077/10077	---M--	200	added ('OK')	image/jpeg	etag:%224e3bfb67=275d%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/283027_267699489911364_176528105695170_1284211_6859447_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/283027_267699489911364_176528105695170_1284211_6859447_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:33	23666/23666	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:27%20+0000	http://old.nordicosenadopcion.com/anuncio/615	old.nordicosenadopcion.com/anuncio/615.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:35	24875/24875	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2014:46:31%20+0000	http://old.nordicosenadopcion.com/anuncio/614	old.nordicosenadopcion.com/anuncio/614.html	(from http://old.nordicosenadopcion.com/adoptados?page=44)
16:46:37	13305/13305	---M--	200	added ('OK')	image/jpeg	etag:%224e3bfab3=33f9%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/281832_267699513244695_176528105695170_1284212_2150938_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/281832_267699513244695_176528105695170_1284212_2150938_n.jpg	(from http://old.nordicosenadopcion.com/adoptados?page=44)
